ID,序号,英文循环名,中文循环名,英文卡包名,中文卡包名,英文名称,中文名称,英文文本,中文文本,英文风味文字,中文风味文字,英文阵营,中文阵营,英文派系,中文派系,英文类型,中文类型,英文子类型,中文子类型,是否独有,构筑张数限制,推进需求,议案分数,基础中转,牌组最小张数,牌组影响力上限,费用,强度,内存费用,销毁费用,影响力费用,卡图作者
02119,119,Genesis,创纪元,Future Proof,未来考验,Burke Bugs,伯克虫,"[subroutine] Trace[0]. If successful, the Runner trashes 1 program.",[subroutine] <trace>追踪 0</trace> 如果成功，潜袭者销毁一个程序。,"""If I had to describe the bugs in one word, it would be '****ing annoying.'"" -Whizzard",“如果非要我用一个词描述这虫子，那将是'他X的烦人'。” —魔术师,Corp,公司,Weyland Consortium,威兰财团,Ice,防火墙,Destroyer - Sentry,毁灭者 - 警报,,3,,,,,,0,0,,,1,Reza Ilyasa
02120,120,Genesis,创纪元,Future Proof,未来考验,Corporate War,公司大战,"If you have at least 7[credit] when you score Corporate War, gain 7[credit]; otherwise, lose all credits in your credit pool.",如果当你用公司大战计分时，你具有至少7[credit]，获得7[credit]；否则，失去你信用池中所有的信用点。,There were several ways to win a corporate war. One of them was to bring out the bazookas.,有许多方法可以赢得公司大战。其中一种是拿出火箭炮。,Corp,公司,Neutral Corp,中立公司,Agenda,议案,Expansion,扩张,,3,4,2,,,,,,,,0,Gong Studios
03001,1,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Cerebral Imaging: Infinite Frontiers,脑映像: 无限前沿,Your maximum hand size is equal to the number of credits in your credit pool.,你的手牌上限等于你信用池中信用点的数量。,The densest information cluster in the galaxy.,银河系中最密集的信息群。,Corp,公司,Haas-Bioroid,哈斯生化,Corp Identity,公司特性,Division,部门,,1,,,,45,15,,,,,,Emilio Rodríguez
03002,2,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Custom Biotics: Engineered for Success,生命定制所: 专为成功设定,You cannot include Jinteki cards in this deck.,你在本牌组中不能包含[jinteki]卡牌。,The Once and Future Android.,永恒不变的安卓。,Corp,公司,Haas-Bioroid,哈斯生化,Corp Identity,公司特性,Division,部门,,1,,,,45,22,,,,,,Emilio Rodríguez
03003,3,Creation and Control,创造与掌控,Creation and Control,创造与掌控,NEXT Design: Guarding the Net,次级方案: 守卫网络,"Before taking your first turn, you may install up to 3 pieces of ice, with no more than a single piece of ice per server. Draw until you have 5 cards in HQ.",在你开始第一个回合前，你可以安装最多三层防火墙，其中每台服务器的防火墙不多于一层。你将总部补到五张卡牌。,,,Corp,公司,Haas-Bioroid,哈斯生化,Corp Identity,公司特性,Division,部门,,1,,,,45,12,,,,,,Emilio Rodríguez
03004,4,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Director Haas' Pet Project,总裁哈斯的宠儿计划,"When you score this agenda, you may create a new remote server by installing up to 3 cards from HQ and/or Archives in the root of and/or protecting that server, ignoring all install costs.
Limit 1 per deck.","当你用总裁哈斯的宠儿计划计分时，你可以建立一台新的远程服务器，从总部和/或档案库安装最多三张卡牌（每次一张）到该服务器内和/或保护该服务器，忽略所有的安装费用。
每套牌组限制1张。",,,Corp,公司,Haas-Bioroid,哈斯生化,Agenda,议案,Initiative,原创,是,1,3,1,,,,,,,,,Matt Zeilinger
03005,5,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Efficiency Committee,效率委员会,"Place 3 agenda counters on Efficiency Committee when you score it.
[click], <strong>hosted agenda counter:</strong> Gain [click][click]. You cannot advance cards for the remainder of this turn.","当你用效率委员会计分时，放置3枚议案指示物到本卡牌上。
[click], <strong>所附载的议案指示物</strong>: 获得[click][click]。本回合的剩余时间内你不能推进卡牌。",,,Corp,公司,Haas-Bioroid,哈斯生化,Agenda,议案,Initiative,原创,,3,4,2,,,,,,,,,Jason Rumpff
03006,6,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Project Wotan,奥丁计划,"When you score this agenda, place 3 agenda counters on it.
<strong>Hosted agenda counter:</strong> The rezzed piece of <strong>bioroid</strong> ice the Runner is approaching gains ""[subroutine] End the run."" after all its other subroutines for the remainder of this run.","当你用奥丁计划计分时，放置3枚议案指示物到本卡牌上。
<strong>所附载的议案指示物</strong>: 选择当前被接驳的一层已激活的<strong>生化人</strong>防火墙。本次潜袭的剩余时间内，该防火墙在其它所有子进程后获得“[subroutine] 终止本次潜袭。”",,,Corp,公司,Haas-Bioroid,哈斯生化,Agenda,议案,Research,研究,,3,5,3,,,,,,,,,Daniel Atanasov
03007,7,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Sentinel Defense Program,哨兵防御工程,"Whenever the Runner suffers at least 1 core damage, do 1 net damage.",每当潜袭者受到至少1点脑部伤害时，造成1点网域伤害。,"""Why limit our best assets to our own servers? The enemy doesn't stay passively at home, waiting for us to come to him. Why should we?"" -Director Haas",“为何要把我们最好的资产局限在我们自己的服务器上？敌人可不会被动地呆在家，等着我们去找他。我们何必呢？” —总裁哈斯,Corp,公司,Haas-Bioroid,哈斯生化,Agenda,议案,Security,防卫,,3,4,2,,,,,,,,,Ed Mattinian
03008,8,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Alix T4LB07,阿历克斯T4LB07,"Place 1 power counter on Alix T4LB07 whenever you install a card.
[click],[trash]: Gain 2[credit] for each power counter on Alix T4LB07.","每当你安装一张卡牌时，放置1枚能量指示物到阿历克斯T4LB07上。
[click], [trash]: 阿历克斯T4LB07上每有1枚能量指示物，获得2[credit]。",The Alix model was based on a successful hedge fund manager but she had a tendency to burn out. Literally.,阿历克斯模型基于一位成功的对冲基金经理，但她有燃尽的倾向。字面意思。,Corp,公司,Haas-Bioroid,哈斯生化,Asset,资产,Bioroid,生化人,是,3,,,,,,1,,,2,1,Diana Martinez
03009,9,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Cerebral Overwriter,脑部复写器,"You can advance this asset.
When the Runner accesses this asset while it is installed, you may pay 3[credit] to do X core damage. X is equal to the number of hosted advancement counters.","你可以推进本资产。
当潜袭者读取已安装的本资产时，你可以花费3[credit]，以造成X点核心伤害。X等于所附载的推进指示物的数量。",,,Corp,公司,Haas-Bioroid,哈斯生化,Asset,资产,Ambush,伏击,,3,,,,,,0,,,0,2,Ed Mattinian
03010,10,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Director Haas,总裁哈斯,"You get +1 allotted [click] for each of your turns.
When this asset is trashed from anywhere while being accessed, add it to the Runner's score area as an agenda worth 2 agenda points.","你在你的回合有一个额外的[click]用来花费。
如果总裁哈斯在读取时被销毁，将她加入潜袭者的分数区，作为一个价值2点议案分数的议案。
<errata>勘误自FAQ 3.1</errata>",,,Corp,公司,Haas-Bioroid,哈斯生化,Asset,资产,Executive,主管,是,3,,,,,,3,,,5,5,Matt Zeilinger
03011,11,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Haas Arcology AI,哈斯生态屋型人工智能,"You can advance this asset if it is unrezzed.
Once per turn → [click], <strong>hosted advancement counter:</strong> Gain [click][click].","未激活的哈斯生态屋型人工智能才能被推进。
[click], <strong>所附载的推进标记</strong>: 获得[click][click]。每回合仅能使用一次本能力。",,,Corp,公司,Haas-Bioroid,哈斯生化,Asset,资产,,,,3,,,,,,2,,,1,4,Aaron Firem
03012,12,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Thomas Haas,托马斯·哈斯,"Thomas Haas can be advanced.
[trash]: Gain 2[credit] for each advancement token on Thomas Haas.","托马斯·哈斯能被推进。
[trash]: 托马斯·哈斯上每有1枚推进标记，获得2[credit]。","Thomas, the director's son, has been carefully groomed to inherit the corporation since before he was born. His favorite pastime appears to be disappointing his mother.",托马斯，总裁的儿子，从他出生前就被精心培养以备继承公司。而他最中意的消遣似乎就是让他母亲失望。,Corp,公司,Haas-Bioroid,哈斯生化,Asset,资产,Executive,主管,是,3,,,,,,1,,,1,1,Matt Zeilinger
03013,13,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Bioroid Efficiency Research,生化人效率研究,"Rez a piece of <strong>bioroid</strong> ice, ignoring all costs, and install Bioroid Efficiency Research on that ice as a hosted condition counter with the text ""Trash Bioroid Efficiency Research and derez host ice if all of its subroutines are broken during a single encounter.""",激活一层<strong>生化人</strong>防火墙，忽略所有的费用，并将生化人效率研究安装到该防火墙上，作为所附载的状态指示物，规则文字为“在一次遭遇中，如果被附载的防火墙上的所有子进程被破解，销毁生化人效率研究并关闭被附载的防火墙。”,,,Corp,公司,Haas-Bioroid,哈斯生化,Operation,事务,Condition,状态,,3,,,,,,3,,,,2,Emilio Rodríguez
03014,14,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Successful Demonstration,成功演示,"Play only if the Runner made an unsuccessful run during their last turn.
Gain 7[credit].","如果潜袭者在他/她的上回合进行过失败的潜袭，才能打出。
获得7[credit]。","Success is defined by the safety of data, not the safety of potential intruders.",成功是由数据安全来定义的，而非潜在入侵者的安全。,Corp,公司,Haas-Bioroid,哈斯生化,Operation,事务,Transaction,交易,,3,,,,,,2,,,,1,Irys Ching
03015,15,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Heimdall 2.0,海姆达尔2.0,"<strong>Lose [click][click]:</strong> Break up to 2 subroutines on this ice. Only the Runner can use this ability.
[subroutine] Do 1 core damage.
[subroutine] Do 1 core damage and end the run.
[subroutine] End the run.","潜袭者能花费[click][click]，以破解海姆达尔2.0上最多2个子进程。
[subroutine] 造成1点脑部伤害。
[subroutine] 造成1点脑部伤害并终止本次潜袭。
[subroutine] 终止本次潜袭。",The realm beyond is still forbidden.,至高的国度依然禁止通行。,Corp,公司,Haas-Bioroid,哈斯生化,Ice,防火墙,AP - Barrier - Bioroid,杀伤 - 屏障 - 生化人,,3,,,,,,11,7,,,3,John Derek Murphy
03016,16,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Howler,嚎叫者,"[subroutine] You may install and rez a piece of <strong>bioroid</strong> ice from HQ or Archives, ignoring all costs, placing it directly behind Howler. If you do, derez that piece of ice and trash Howler after the run is completed.",[subroutine] 你可以从总部或档案库安装并激活一层<strong>生化人</strong>防火墙，忽略所有的费用，将其直接放置在嚎叫者的后方。如果你如此做，在本次潜袭完成后，关闭该防火墙并销毁嚎叫者。,"""Yeah. It made a loud noise, I got scared, and I jacked out. I still think I made the right decision."" -g00ru",“没错，它发出巨大的吼声。我被吓到了，然后退出。我依然觉得我做了正确的决定。” —精神0袖,Corp,公司,Haas-Bioroid,哈斯生化,Ice,防火墙,Trap,陷阱,,3,,,,,,1,0,,,1,Lili Ibrahim
03017,17,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Ichi 2.0,女座头市2.0,"<strong>Lose [click][click]:</strong> Break up to 2 subroutines on this ice. Only the Runner can use this ability.
[subroutine] Trash 1 installed program.
[subroutine] Trash 1 installed program.
[subroutine] Trace[3]. If successful, do 1 core damage and give the Runner 1 tag.","潜袭者能花费[click][click]，以破解女座头市2.0上最多2个子进程。
[subroutine] 销毁一个程序。
[subroutine] 销毁一个程序。
[subroutine] <trace>追踪 3</trace> 如果成功，给予潜袭者1枚锁定标记并造成1点脑部伤害。",The game has changed.,游戏变了。,Corp,公司,Haas-Bioroid,哈斯生化,Ice,防火墙,Bioroid - Destroyer - Sentry - Tracer,生化人 - 毁灭者 - 警报 - 追踪者,,3,,,,,,8,5,,,3,Liiga Smilshkalne
03018,18,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Minelayer,布雷者,"[subroutine] You may install 1 piece of ice from HQ protecting this server, ignoring the install cost.",[subroutine] 你可以从总部安装一层防火墙作为保护本服务器的最外层防火墙，忽略所有的安装费用。,Sometimes you just have to guess.,有时候你就得猜。,Corp,公司,Haas-Bioroid,哈斯生化,Ice,防火墙,Code Gate,门禁,,3,,,,,,1,4,,,1,Adam S. Doyle
03019,19,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Viktor 2.0,维克托2.0,"<strong>Lose [click][click]:</strong> Break up to 2 subroutines on this ice. Only the Runner can use this ability.
<strong>Hosted power counter:</strong> Do 1 core damage.
[subroutine] Trace[2]. If successful, place 1 power counter on this ice.
[subroutine] End the run.","潜袭者能花费[click][click]，以破解维克托2.0上最多2个子进程。
<strong>所附载的能量指示物</strong>: 造成1点脑部伤害。
[subroutine] <trace>追踪 2</trace> 如果成功，放置1枚能量指示物到维克托2.0上。
[subroutine] 终止本次潜袭。",,,Corp,公司,Haas-Bioroid,哈斯生化,Ice,防火墙,AP - Bioroid - Code Gate - Tracer,杀伤 - 生化人 - 门禁 - 追踪者,,3,,,,,,5,5,,,3,Daniel Atanasov
03020,20,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Zed 1.0,劫1.0,"<strong>Lose [click]:</strong> Break 1 subroutine on this ice. Only the Runner can use this ability.
[subroutine] If the Runner has lost [click] to break a subroutine during this run, do 1 core damage.
[subroutine] If the Runner has lost [click] to break a subroutine during this run, do 1 core damage.","潜袭者能花费[click]，以破解劫1.0上的任一子进程。
[subroutine] 在本次潜袭中，如果潜袭者花费过至少一个[click]来破解子进程，造成1点脑部伤害。
[subroutine] 在本次潜袭中，如果潜袭者花费过至少一个[click]来破解子进程，造成1点脑部伤害。",A mind of meat! How does it work?,血肉组成的头脑！它是怎么运作的？,Corp,公司,Haas-Bioroid,哈斯生化,Ice,防火墙,AP - Bioroid - Sentry,杀伤 - 生化人 - 警报,,3,,,,,,2,1,,,2,Daniel Atanasov
03021,21,Creation and Control,创造与掌控,Creation and Control,创造与掌控,Awakening Center,觉醒的中枢,"Awakening Center can host <strong>bioroid</strong> ice (each piece is installed facedown, ignoring all install costs).
Whenever the Runner passes all of the ice protecting this server, you may rez a piece of ice on Awakening Center, lowering the rez cost by 7[credit], to force the Runner to encounter it. Trash that ice after the run is completed.","觉醒的中枢能被附载<strong>生化人</strong>防火墙（每层防火墙牌面朝下安装，忽略所有的安装费用）。
每当潜袭者通过保护本服务器的所有防火墙时，你可以激活觉醒的中枢上的一层防火墙，其激活费用减7[credit]，以迫使潜袭者遭遇它。在本次潜袭完成后，销毁该防火墙。",,,Corp,公司,Haas-Bioroid,哈斯生化,Upgrade,升级,,,,3,,,,,,2,,,3,1,Diana Martinez
